ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
5DGLCNR ACALDtex/ACALDtpp ALAALAtex ATPHs/NTPP9 CYTBO3_4pp FORtppi FRK Htex KAS14 LPLIPAL2E181 PDH PGCD THD2pp,13,0.56767103,3.47885211,0.051977339763137,1.25159811930326
CYTBO3_4pp E4PD/PERD/OHPBAT FORtppi FRK Htex PDH SUCDi,7,0.56850617,3.47286945,0.0477864822469738,1.25324813344498
CYTBO3_4pp FORtppi FRK Htex PDH SUCDi,6,0.5686452,3.47187349,0.0477734446716511,1.25325639727961
CYTBO3_4pp FE3tex FRK Htex PDH PPKr RPE,7,0.53703305,3.4716803,0.110691734894156,1.240111464339
ACALDtex/ACALDtpp ALAALAtex ATPHs/NTPP9 CYTBO3_4pp E4PD/PERD/OHPBAT FORtppi FRK Htex KAS14 PDH PGCD THD2pp,12,0.56900593,3.46928932,0.0446168109355204,1.25449445304821
CYTBO3_4pp FORtppi FRK Htex PDH PGCD,6,0.56900719,3.46928029,0.0449632103945822,1.25435950407544
CYTBO3_4pp FRK FTHFD GLUDy Htex PDH,6,0.56940774,3.46641092,0.0317476365881503,1.25952518895411
CYTBO3_4pp FRK GLUDy Htex PDH,5,0.56965698,3.4646254,0.0317317976161724,1.25953736234121
5DGLCNR CYTBO3_4pp FRK G6PDH2r/PGL Htex MDH PDH POR5,8,0.57258697,3.44363599,0.038790578835561,1.25685794822574
5DGLCNR CYTBO3_4pp FRK G6PDH2r/PGL Htex MDH PDH,7,0.57307743,3.44012249,0.0387525294793062,1.25688662137393
5DGLCNR CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PGCD PPKr,8,0.57341028,3.4377381,0.0294656733395154,1.26052230139206
CYTBO3_4pp E4PD/PERD/OHPBAT FORtppi FRK Htex PDH PGI VALt2rpp,8,0.57442066,3.43050006,0.0584052634875633,1.24927486583244
CYTBO3_4pp F6PA FORtppi FRK Htex PDH PGI VALt2rpp VPAMT ZNabcpp,10,0.57442197,3.43049069,0.0584550413348571,1.24925556409704
5DGLCNR CYTBO3_4pp FRK Htex PDH PGCD PPKr,7,0.57646525,3.41585332,0.0292835691310102,1.26068740408513
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex MDH PDH POR5 VALt2rpp,8,0.5771901,3.41066069,0.0423228846094207,1.25562229975755
CYTBO3_4pp E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex MDH PDH POR5,8,0.5771901,3.41066069,0.0423228846094207,1.25562229975755
CYTBO3_4pp FRK Htex MDH PDH POR5,6,0.57719151,3.41065064,0.042322781220396,1.25562238502665
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex MDH PDH VALt2rpp,7,0.57753248,3.40820806,0.0422937598245558,1.25564526029568
CYTBO3_4pp E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex MDH PDH,7,0.57753248,3.40820806,0.0422937598245558,1.25564526029568
CYTBO3_4pp FRK Htex MDH PDH,5,0.57753388,3.408198,0.0422936226702407,1.25564536308696
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PGCD POR5 PPKr,8,0.57826112,3.40298827,0.0311848737124155,1.26000521184758
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PGCD PPKr,7,0.57858241,3.40068666,0.031164445528166,1.26002447651241
CYTBO3_4pp FRK Htex PDH PGCD POR5 PPKr,7,0.58050632,3.38690442,0.0310420737538223,1.2601425525579
CYTBO3_4pp E4PD/PERD/OHPBAT FORtppi FRK Htex PDH RPE,7,0.58076318,3.38506438,0.0436495474799212,1.25523373252619
CYTBO3_4pp FORtppi FRK Htex PDH RPE,6,0.5807644,3.38505568,0.0436494385675154,1.25523381956889
ATPHs/NTPP9 CYTBO3_4pp FRK Htex KAS14 PDH PGCD PPKr THD2pp,9,0.58083011,3.3845849,0.0322363969732907,1.25968836500358
3OAS160/3OAR160/3HAD160 5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex F6PA FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PGI PHEMEabcpp PTRCORNt7pp PTRCTA/ABUTD SUCDi,17,0.44874159,3.38387746,0.379033822115753,1.18436430638707
CYTBO3_4pp FRK FTHFD Htex PDH SUCDi,6,0.58227655,3.3742231,0.0418896828319807,1.25597878030339
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH SUCDi,6,0.58248525,3.37272806,0.0385439287947635,1.25729163273952
CYTBO3_4pp FRK Htex PDH SUCDi,5,0.58248561,3.3727255,0.0418718670148777,1.25599412829835
5DGLCNR ACALDtex/ACALDtpp CLPNS140pp CYTBO3_4pp E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex PDH,11,0.58314181,3.3680247,0.0811675979810124,1.24076646649675
5DGLCNR ACALDtex/ACALDtpp CLPNS140pp CYTBO3_4pp FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex PDH,10,0.58323898,3.3673286,0.0811412330499582,1.2407807150362
5DGLCNR ACALDtex/ACALDtpp ALAALAtex CYTBO3_4pp E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK Htex MDDCP3pp PDH RNDR1b THD2pp VALt2rpp,14,0.58490622,3.35538509,0.0607897792572628,1.24873672053797
5DGLCNR CYTBO3_4pp FORtppi FRK Htex PDH THD2pp VALt2rpp,8,0.58490761,3.35537512,0.0607897544707958,1.24873679144516
CYTBO3_4pp E4PD/PERD/OHPBAT F6PA FORtppi FRK GDPDPK GLCDpp Htex PDH VALt2rpp ZNabcpp,11,0.58517284,3.35347508,0.0563461728674899,1.25047432859008
CYTBO3_4pp FORtppi FRK Htex PDH VALt2rpp VPAMT ZNabcpp,8,0.58517417,3.35346553,0.0612227125472746,1.24858038908195
CRNabcpp DURIK1 FE3tex FORtppi FRK FTHFD G3PAT181 GLUDy Htex METt3pp PDH PGI PPKr SUCDi ZNabcpp,15,0.55892827,3.30558964,0.270223994932301,1.18116437572589
CYTBO3_4pp E4PD/PERD/OHPBAT FRK G6PDH2r/PGL G6PP Htex LPLIPAL2E181 PDH PPKr RPE,10,0.59216119,3.30341293,0.0378983127887864,1.25799191482759
CYTBO3_4pp FRK G6PDH2r/PGL Htex PDH PPKr RPE,7,0.59216257,3.30340304,0.0302999394237296,1.26095704315448
5DGLCNR CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex KAS14 PDH PGCD,8,0.59288925,3.29819732,0.0283034647701911,1.26177515590485
CYTBO3_4pp FRK Htex PDH PGI,5,0.59335554,3.29485698,0.0316767919618649,1.26048272306856
5DGLCNR CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH POR5 PPKr,8,0.59572251,3.27790085,0.0281342063102501,1.26199688985023
5DGLCNR CYTBO3_4pp FRK Htex PDH POR5 PPKr,7,0.59572306,3.27789689,0.0281341635490826,1.26199693874935
5DGLCNR ACALDtex/ACALDtpp CYTBO3_4pp FRK Htex KAS14 PDH PGCD,8,0.5961559,3.27479618,0.0281083018720439,1.26203169542831
5DGLCNR ACALDtex/ACALDtpp ATPHs/NTPP9 CYTBO3_4pp FRK Htex PDH PGCD,8,0.5961559,3.27479618,0.0281083018720439,1.26203169542831
5DGLCNR CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PPKr,7,0.59615796,3.27478143,0.0281081711967748,1.26203186400741
5DGLCNR CYTBO3_4pp FRK Htex PDH PPKr RNDR1b,7,0.59615851,3.27477747,0.0281081452649229,1.26203190663129
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PPKr RPE,7,0.59740262,3.26586509,0.0299659549534617,1.26137855704438
CYTBO3_4pp FRK Htex PDH PPKr RPE,6,0.59740297,3.26586257,0.0299659206582116,1.26137859166945
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PGCD POR5,7,0.59834336,3.25912595,0.0299059556706704,1.26145786859109
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH PGCD,6,0.59868736,3.25666165,0.0298840282848129,1.26148714081497
CYTBO3_4pp FRK Htex PDH POR5 PPKr,6,0.59882589,3.25566927,0.03737104619842,1.25857451943029
CYTBO3_4pp FRK FTHFD Htex PDH PPKr,6,0.59889471,3.25517627,0.0298708098456907,1.26150485646139
ACALDtex/ACALDtpp CYTBO3_4pp FRK Htex PDH PPKr,6,0.59917045,3.25320099,0.0373437808890609,1.25860614782004
CYTBO3_4pp FRK Htex PDH PGCD POR5,6,0.60074754,3.24190324,0.0297526311967918,1.26166556134414
CYTBO3_4pp FRK Htex PDH PGCD,5,0.60109431,3.23941909,0.0297305093438666,1.26169611521492
ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FORtppi GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi,13,0.60339185,3.22296031,0.128881372859113,1.22353334786417
CYTBO3_4pp E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex PDH RPE,7,0.61323809,3.1524252,0.0289552300966822,1.26286063292943
CYTBO3_4pp FRK G6PDH2r/PGL Htex PDH RPE,6,0.61323957,3.15241459,0.0289551276020888,1.26286078954629
5DGLCNR CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH POR5,7,0.61677472,3.12708996,0.02687457747944,1.26395797911816
5DGLCNR CYTBO3_4pp FRK Htex PDH POR5,6,0.61677531,3.12708573,0.026874535558176,1.26395804455176
5DGLCNR CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH,6,0.6172415,3.12374609,0.0268466070411662,1.26400771429553
5DGLCNR CYTBO3_4pp FRK Htex PDH,5,0.61724209,3.12374184,0.0268465651783402,1.26400778108281
ACOAD6f CYTBO3_4pp ALCD2x/ETOHtex GLCt2pp Htex ADPRDP NTD2 PDH VALt2rpp,9,0.61801038,3.11823812,0.0460161850355975,1.25660584474215
CRNabcpp DURIK1 FORtppi FRK FTHFD G3PAT181 GLUDy Htex LPLIPAL2E181 PDH PGI PPKr SUCDi,13,0.61846831,3.11495765,0.0152947205977297,1.26862400856362
CYTBO3_4pp E4PD/PERD/OHPBAT FRK Htex PDH RPE,6,0.61886105,3.11214421,0.0285958213075456,1.26346204495913
CYTBO3_4pp FRK Htex PDH RPE,5,0.61886142,3.11214151,0.0285957880521943,1.26346209213402
CYTBO3_4pp FRK Htex PDH POR5,5,0.62038853,3.10120184,0.02849814131799,1.26363220926441
CYTBO3_4pp FRK FTHFD Htex PDH,5,0.6204624,3.10067269,0.0284934268377906,1.26364050656471
CYTBO3_4pp E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp Htex PDH VALt2rpp,7,0.62075835,3.09855255,0.0457389578408409,1.25695164234446
5DGLCNR ACALDtex/ACALDtpp ALAALAtex E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDDCP3pp MDH PDH POR5 PPKr RNDR1b THD2pp VALt2rpp,17,0.63226458,3.01612589,0.0805183804539548,1.24459218040213
5DGLCNR FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDH PDH POR5 PPKr RNDR1b VALt2rpp,12,0.63235843,3.01545353,0.0803641852295699,1.24466138220552
E4PD/PERD/OHPBAT F6PA FORtppi FRK GLUDy Htex LPLIPAL2E181 PDH PGI SUCDi,10,0.63656265,2.98533595,0.128721124307246,1.22656757268207
ACALDtex/ACALDtpp F6PA FORtppi FTHFD GLUDy Htex LPLIPAL2E181 PDH PGI SUCDi,10,0.63752892,2.97841393,0.128695306873294,1.22668511915295
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex MDH PDH POR5 PPKr,9,0.63821552,2.97349538,0.050672098979981,1.25676983390451
FORtppi FRK G6PDH2r/PGL Htex MDH PDH POR5 PPKr,8,0.63822891,2.97339943,0.0505726385851121,1.25680987949936
5DKGR FORtppi FRK G6PDH2r/PGL GLCptspp Htex PDH POR5 PPKr,9,0.64045046,2.95748499,0.077061151615068,1.24681646765957
CRNabcpp FE3tex FORtppi FTHFD G3PAT181 GLUDy Htex LPLIPAL2E181 METt3pp PDH PGI PPKr SUCDi ZNabcpp,14,0.60511178,2.95525513,0.184788569146679,1.21630257304219
ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK FTHFD GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi TRDR,17,0.49284598,2.89210179,0.305254412341965,1.21707186298783
ACKr/PTAr E4PD/PERD/OHPBAT F6PA FORtppi Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi,11,0.65064395,2.88446227,0.0148690078498386,1.27215360123831
ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FORtppi Htex PACCOAL PDH PGCD PGI SUCDi,11,0.65064395,2.88446227,0.0148690078498386,1.27215360123831
DURIK1 FE3tex FORtppi FRK FTHFD G3PAT181 GLUDy Htex LPLIPAL2E181 METt3pp PDH PPKr SUCDi,13,0.61457401,2.88347745,0.226647039629938,1.20185015352524
5DGLCNR ALAALAtex E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDDCP3pp MDH PDH POR5 RNDR1b THD2pp,14,0.65264854,2.87010209,0.0731803981358788,1.24979495195
5DGLCNR ALAALAtex FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDDCP3pp MDH PDH POR5 RNDR1b THD2pp,13,0.65274855,2.86938568,0.0756118569700383,1.24887096599917
FORtppi FRK G6PDH2r/PGL GLCptspp Htex PDH POR5 PPKr,8,0.65287536,2.86847721,0.0447762954325616,1.26080417990541
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr THD2pp VALt2rpp,12,0.65429369,2.85831679,0.089105169270393,1.24388256326705
5DGLCNR ACALDtex/ACALDtpp ALAALAtex FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr RNDR1b THD2pp VALt2rpp,14,0.65441306,2.85746167,0.0860745046866883,1.24506261886341
5DKGR ACALDtex/ACALDtpp ACKr/PTAr DURIK1 FRK G6PDH2r/PGL GLCt2pp Htex KAS15 PACCOAL PDH PPC PPKr SUCDi VALt2rpp ZNabcpp,16,0.6554978,2.84969096,0.0861001516709895,1.24519648078457
ACOAD6f CYTBO3_4pp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi GLCt2pp GLYC3Ptex HADPCOADH/HADPCOADH3 Htex ILEtex LYSabcpp ADPRDP PTRCTA/ABUTD THRt4pp,14,0.6580284,2.83156258,0.0103849317141935,1.27485391908848
5DGLCNR ACALDtex/ACALDtpp ATPHs/NTPP9 DURIK1 FRK G6PDH2r/PGL Htex PDH PPC PPKr SUCDi,11,0.65816829,2.83056051,0.0859710971490285,1.24560614938698
ACOAD6f CYTBO3_4pp ALCD2x/ETOHtex FORtppi GLCt2pp GLYC3Ptex HADPCOADH/HADPCOADH3 Htex ILEtex LPLIPAL2E141 METt3pp ADPRDP PTRCTA/ABUTD THRt4pp VALt2rpp,15,0.65822756,2.83013588,0.0103354074083438,1.27489979363183
ACOAD6f CYTBO3_4pp E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp GLYC3Ptex HADPCOADH/HADPCOADH3 Htex LPLIPAL2E181 LYSabcpp METt3pp ADPRDP PTRCTA/ABUTD THRt4pp VALt2rpp,15,0.65846981,2.82840047,0.0103875984838242,1.27491179487539
ACOAD6f CYTBO3_4pp ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex ILEtex LPLIPAL2E141 LPLIPAL2E181 LYSabcpp METt3pp ADPRDP VALt2rpp,13,0.65847036,2.82839657,0.0103873620066969,1.27491195856403
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex MDH PDH POR5 RNDR1b THD2pp,10,0.65939464,2.82177534,0.0527289090490635,1.25858794425795
FORtppi FRK G6PDH2r/PGL Htex MDH PDH POR5,7,0.65940893,2.82167292,0.0526378070130169,1.25862513794232
CYTBO3_4pp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi GLCt2pp GLYC3Ptex HADPCOADH/HADPCOADH3 Htex ILEtex LYSabcpp ADPRDP PAPA161 PTRCTA/ABUTD THRt4pp,14,0.66101464,2.81017021,0.0104030071104022,1.27525009550695
CYTBO3_4pp ALCD2x/ETOHtex FORtppi GLCt2pp GLYC3Ptex HADPCOADH/HADPCOADH3 Htex ILEtex LPLIPAL2E141 LPLIPAL2E181 LYSabcpp METt3pp PAPA161 PTRCTA/ABUTD THRt4pp VALt2rpp,16,0.66121561,2.80873052,0.0103532794696122,1.27529701989355
CYTBO3_4pp E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp GLYC3Ptex HADPCOADH/HADPCOADH3 Htex LPLIPAL2E181 LYSabcpp METt3pp ADPRDP PTRCTA/ABUTD VALt2rpp,13,0.66146006,2.80697933,0.0104057076401559,1.2753101236766
CYTBO3_4pp ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex ILEtex LPLIPAL2E181 LYSabcpp METt3pp ADPRDP PAPA161 PTRCTA/ABUTD THRt4pp VALt2rpp,14,0.66146061,2.80697538,0.0104054570989495,1.27531029749609
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex MDH PDH PPKr RPE,9,0.6633645,2.79333656,0.0447617561687428,1.26222297425834
FORtppi FRK G6PDH2r/PGL Htex MDH PDH PPKr RPE,8,0.66336578,2.7933274,0.0447612024846986,1.26222336890782
5DGLCNR E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr,9,0.66367033,2.79114571,0.0702975527021074,1.25240358326268
5DKGR FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr,8,0.66367171,2.79113586,0.0701696927838011,1.25245303050238
5DGLCNR FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr,8,0.66367171,2.79113586,0.0701696927838011,1.25245303050238
CRNabcpp DURIK1 FE3tex FRK FTHFD G3PAT181 GLUDy Htex LPLIPAL2E181 METt3pp PDH PPKr SUCDi ZNabcpp,14,0.62840141,2.77858693,0.137633411739162,1.23680320040221
FORtppi FRK GLUDy Htex PDH PPKr SUCDi,7,0.66625834,2.77260614,0.0434189987025154,1.26315665444338
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FORtppi FRK GLUDy Htex PACCOAL PDH PGCD SUCDi,10,0.66826412,2.75823735,0.0432037410597474,1.26353273658972
FORtppi FRK GLUDy Htex PACCOAL PDH PGCD SUCDi,8,0.67294737,2.72468814,0.0444559431148383,1.26375099958746
E4PD/PERD/OHPBAT FRK GLUDy Htex PACCOAL PDH PGCD SUCDi,8,0.67313222,2.72336395,0.0261256250666474,1.2708835482341
FORtppi FRK FTHFD GLUDy Htex PDH PGI PPKr,8,0.67344034,2.72115673,0.0454803019373623,1.26343035564625
FORtppi FRK G6PDH2r/PGL GLCptspp Htex PDH POR5,7,0.67464819,2.71250407,0.037998204664271,1.26651232116562
E4PD/PERD/OHPBAT FRK GLCptspp GLUDy Htex MDH PACCOAL PDH,8,0.67470715,2.71208172,0.0257098505625737,1.27128644111599
FRK GLCptspp GLUDy Htex MDH PACCOAL PDH,7,0.67470862,2.71207117,0.0257097352632015,1.27128671371004
5DKGR ACKr/PTAr E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex PDH PPKr SUCDi,9,0.67498922,2.71006103,0.0332890205268761,1.26838976895652
5DKGR ACKr/PTAr DURIK1 FRK G6PDH2r/PGL GLCt2pp Htex KAS15 PACCOAL PDH PPKr SUCDi,12,0.67498947,2.71005927,0.0347992095343353,1.26780448710885
FORtppi FRK GLCptspp Htex PDH POR5 PPKr,7,0.67568306,2.70509064,0.038760199197535,1.26637810273868
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr VALt2rpp,9,0.67742027,2.6926458,0.0435946358676276,1.26478066020783
FORtppi FRK G6PDH2r/PGL Htex PDH POR5 PPKr VALt2rpp,8,0.67742089,2.69264138,0.0435941678739786,1.26478093824991
E4PD/PERD/OHPBAT FORtppi FRK GLUDy Htex PACCOAL PDH PGCD PGI,9,0.67752793,2.69187457,0.0449909275326848,1.26425785211293
FORtppi FRK GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI,9,0.67752928,2.69186489,0.0457264813706648,1.26397372894678
5DKGR DURIK1 E4PD/PERD/OHPBAT G6PDH2r/PGL GLCt2pp Htex PDH PPKr SUCDi,9,0.67782123,2.68977351,0.0334844188931646,1.26875784334255
5DGLCNR ATPHs/NTPP9 FRK G6PDH2r/PGL GLCt2pp Htex KAS15 OBTFL PDH PPKr SUCDi,11,0.67782148,2.68977173,0.0342483097466902,1.26846190652349
5DGLCNR ATPHs/NTPP9 DURIK1 FRK G6PDH2r/PGL GLCt2pp Htex KAS15 PDH PPKr SUCDi,11,0.67782148,2.68977173,0.0342483097466902,1.26846190652349
E4PD/PERD/OHPBAT FRK GLUDy Htex PDH PGI SUCDi,7,0.67930275,2.67916036,0.0168620986739714,1.2754445110577
FRK GLUDy Htex PDH PGI SUCDi,6,0.67930413,2.67915046,0.0168622557910843,1.27544467079249
5DGLCNR ATPHs/NTPP9 DURIK1 FRK G6PDH2r/PGL GLCt2pp Htex KAS15 PDH PPC SUCDi,11,0.67947362,2.6779363,0.0372276262910693,1.26757173789513
ACKr/PTAr DURIK1 G6PDH2r/PGL GLCt2pp Htex KAS15 PDH PPC PPKr SUCDi,10,0.68123627,2.66530933,0.0247219074228094,1.27270300068157
ATPHs/NTPP9 CRNabcpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FE3tex FORtppi FRK G6PDH2r/PGL GLUt2rpp HADPCOADH/HADPCOADH3 Htex NADPHXD PDH PPKr RPE VALt2rpp VPAMT,17,0.64338736,2.66490793,0.0906568478435758,1.25673203200118
ATPHs/NTPP9 CRNabcpp FE3tex FORtppi FRK G6PDH2r/PGL GLCP2 Htex PDH PPKr RPE VALt2rpp VPAMT,13,0.64338776,2.66490484,0.0906567448532126,1.2567321353983
FRK FTHFD GLUDy Htex PDH PPKr SUCDi,7,0.68221176,2.65832124,0.0242972504607661,1.27302655183551
FRK G3PAT181 GLUDy Htex PDH PPKr SUCDi,7,0.68242442,2.65679782,0.024357862223043,1.27303780237794
FORtppi FRK G3PAT181 GLUDy Htex PDH PPKr ZNabcpp,8,0.6828036,2.65408146,0.0451314404317728,1.26505760617722
5DGLCNR ACALDtex/ACALDtpp ALAALAtex CLPNS140pp E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDDCP3pp MDH PDH PPKr RNDR1b THD2pp,16,0.68362972,2.64816346,0.0648656410081177,1.2575871462185
5DGLCNR FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDH PDH PPKr THD2pp VALt2rpp,11,0.68377006,2.64715808,0.064604890714285,1.25771092600291
5DGLCNR FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FORtppi FRK G6PDH2r/PGL Htex MDH PDH PPKr RNDR1b THD2pp,11,0.68377006,2.64715808,0.064604890714285,1.25771092600291
DURIK1 G6PDH2r/PGL GLCt2pp Htex KAS15 PDH PPC PPKr SUCDi,9,0.68422793,2.6438781,0.0245678220121766,1.27325343052347
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex MDH PDH RPE,8,0.68562648,2.63385936,0.0423142933452629,1.26661683801416
FORtppi FRK G6PDH2r/PGL Htex MDH PDH RPE,7,0.68562784,2.63384958,0.0423136989303117,1.26661729882387
E4PD/PERD/OHPBAT FORtppi FRK GLUDy Htex PACCOAL PDH SUCDi,8,0.6867939,2.62549636,0.0412048942193576,1.26724296035861
FRK GLUDy Htex PACCOAL PDH PGCD SUCDi,7,0.68689224,2.62479184,0.0239924387557502,1.27392266976325
FORtppi FRK GLUDy Htex PACCOAL PDH SUCDi,7,0.68694518,2.62441262,0.0411885850920447,1.26727496581837
ACKr/PTAr E4PD/PERD/OHPBAT F6PA FORtppi FRK GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD,11,0.68694803,2.62439217,0.0449370383957575,1.26582752685836
ACALDtex/ACALDtpp ACKr/PTAr FORtppi FRK GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD,10,0.6869494,2.62438235,0.0457872734148978,1.26549949350417
5DKGR ACACT1r E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex PDH PGI PPKr,11,0.68708763,2.62339214,0.0431609575040669,1.26653719528348
5DKGR ACACT1r FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex PDH PGI PPKr,10,0.68719311,2.62263651,0.0431791872884174,1.26654812079157
E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL Htex MDH PDH PPKr VALt2rpp,9,0.68728634,2.62196865,0.0437758882273145,1.26633355247718
FORtppi FRK G6PDH2r/PGL Htex MDH PDH PPKr VALt2rpp,8,0.68733566,2.62161535,0.0436801140217284,1.26637895233488
E4PD/PERD/OHPBAT FRK G6PDH2r/PGL Htex PDH PPKr RPE SUCDi,8,0.68920815,2.60820144,0.0199890990842172,1.27586996337275
FRK G6PDH2r/PGL Htex PDH PPKr RPE SUCDi,7,0.68920875,2.60819716,0.0199890671730445,1.27587007774368
E4PD/PERD/OHPBAT FORtppi FRK FTHFD Htex LPLIPAL2E181 PDH PGI SUCDi,9,0.6893802,2.60696894,0.0120155322128485,1.27899543913104
E4PD/PERD/OHPBAT F6PA FORtppi FRK Htex LPLIPAL2E181 PDH PGI SUCDi,9,0.6893802,2.60696894,0.0120155322128485,1.27899543913104
E4PD/PERD/OHPBAT F6PA FORtppi FRK FTHFD Htex PDH PGI SUCDi,9,0.6893802,2.60696894,0.0120155322128485,1.27899543913104
ACKr/PTAr E4PD/PERD/OHPBAT G6PDH2r/PGL GLCt2pp Htex KAS15 PDH PPKr SUCDi,9,0.68948727,2.60620196,0.0242967937609638,1.27424743617391
ACKr/PTAr G6PDH2r/PGL GLCt2pp Htex KAS15 PDH PPKr SUCDi,8,0.6894882,2.6061953,0.0242967464852915,1.27424761452986
ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FRK GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI,12,0.69105625,2.5949623,0.0965901111523122,1.24671187342762
CRNabcpp DURIK1 FRK FTHFD G3PAT181 GLUDy Htex PDH PGI PPKr,10,0.69127165,2.59341923,0.0776285270775968,1.25400234737854
FRK GLUDy Htex PDH PGI PPKr,6,0.69155807,2.59136741,0.0184744138695395,1.27686421407228
DURIK1 E4PD/PERD/OHPBAT G6PDH2r/PGL GLCt2pp Htex PDH PPKr SUCDi,8,0.692552,2.58424728,0.0241388083494091,1.2748421141975
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT G6PDH2r/PGL GLCt2pp Htex PDH PPKr SUCDi,8,0.692552,2.58424728,0.0241388083494091,1.2748421141975
G6PDH2r/PGL GLCt2pp Htex PDH PPKr SUCDi,6,0.69255294,2.58424056,0.0241387611465485,1.27484229709011
